word,pos,neg
stammer,0,1
stammered,0,1
stammerer,0,1
stammerers,0,1
stammering,0,1
stammers,0,1
stampede,0,1
stank,0,1
startle,0,1
startled,0,1
startlement,0,1
startlements,1,0
startler,0,1
startlers,0,1
startles,0,1
startling,1,0
startlingly,0,1
starve,0,1
starved,0,1
starves,0,1
starving,0,1
steadfast,1,0
steal,0,1
stealable,0,1
stealer,0,1
stealers,0,1
stealing,0,1
stealings,0,1
steals,0,1
stealth,0,1
stealthier,0,1
stealthiest,1,0
stealthily,1,0
stealthiness,1,0
stealths,0,1
stealthy,0,1
stench,0,1
stenches,0,1
stenchful,0,1
stenchy,0,1
stereotype,0,1
stereotyped,0,1
stifled,0,1
stimulate,1,0
stimulated,1,0
stimulates,1,0
stimulating,1,0
stingy,0,1
stink,0,1
stinkard,0,1
stinkards,0,1
stinkbug,0,1
stinkbugs,0,1
stinker,0,1
stinkers,0,1
stinkhorn,0,1
stinkhorns,0,1
stinkier,0,1
stinkiest,0,1
stinking,0,1
stinkingly,0,1
stinko,0,1
stinkpot,0,1
stinkpots,0,1
stinks,0,1
stinkweed,0,1
stinkwood,0,1
stinky,0,1
stop,0,1
stout,1,0
straight,1,0
strainer,0,1
strainers,0,1
strange,0,1
strangely,0,1
strangled,0,1
strengthener,1,0
strengtheners,1,0
stressfully,0,1
stressless,1,0
stresslessness,1,0
stressor,0,1
stressors,0,1
stricken,0,1
strike,0,1
strikers,0,1
strikes,0,1
strongbox,1,0
strongboxes,1,0
stronghold,1,0
strongholds,1,0
strongish,1,0
strongly,1,0
strongman,1,0
strongmen,1,0
strongyl,1,0
strongyles,1,0
strongyloidosis,0,1
strongyls,1,0
struck,0,1
struggle,0,1
struggled,0,1
struggler,0,1
strugglers,0,1
struggles,0,1
struggling,0,1
stubborn,0,1
stubborner,0,1
stubbornest,0,1
stubbornly,0,1
stubbornness,0,1
stubbornnesses,0,1
stuck,0,1
stunk,0,1
stunned,0,1
stunning,1,0
stuns,1,0
stupid,0,1
stupider,0,1
stupidest,0,1
stupidities,0,1
stupidity,0,1
stupidly,0,1
stupidness,0,1
stupidnesses,0,1
stupids,0,1
stutter,0,1
stuttered,0,1
stutterer,0,1
stutterers,0,1
stuttering,0,1
stutters,0,1
suave,1,0
submissive,0,1
submissively,0,1
submissiveness,0,1
substantial,1,0
subversive,0,1
succeeder,1,0
succeeders,1,0
successfulness,1,0
succession,1,0
successional,1,0
successionally,1,0
successions,1,0
successive,1,0
successively,1,0
successiveness,1,0
successor,1,0
successors,1,0
suck,0,1
sucked,0,1
sucker,0,1
suckered,0,1
suckering,0,1
suckers,0,1
sucks,0,1
sucky,0,1
sufferer,0,1
sufferers,0,1
suicidal,0,1
suicide,0,1
sulking,0,1
sulky,0,1
sullen,0,1
sunnier,1,0
sunniest,1,0
sunny,1,0
sunshine,1,0
sunshiny,1,0
super,1,0
superb,1,0
superiorities,1,0
superiority,1,0
superiorly,1,0
superiors,1,0
support,1,0
supported,1,0
supporter,1,0
supporters,1,0
supporting,1,0
supportive,1,0
supportiveness,1,0
supports,1,0
supremacies,1,0
supremacist,1,0
supremacists,0,1
supremacy,1,0
suprematists,1,0
supreme,1,0
supremely,1,0
supremeness,1,0
supremer,1,0
supremest,1,0
supremo,1,0
supremos,1,0
sure,1,0
surefire,1,0
surefooted,1,0
surefootedly,1,0
surefootedness,1,0
surely,1,0
sureness,1,0
surer,1,0
surest,1,0
sureties,1,0
surety,1,0
suretyship,0,1
suretyships,1,0
surprisal,1,0
surprisals,1,0
surprise,1,0
surprised,1,0
surpriser,1,0
surprisers,1,0
surprises,1,0
surprising,1,0
surprisingly,1,0
survived,1,0
surviving,1,0
survivor,1,0
suspecting,0,1
suspiciousness,0,1
sux,0,1
swear,0,1
swearing,0,1
swears,1,0
sweet,1,0
sweet<3,1,0
sweetheart,1,0
sweethearts,1,0
sweetie,1,0
sweeties,1,0
sweetly,1,0
sweetness,1,0
sweets,1,0
swift,1,0
swiftly,1,0
swindle,0,1
swindles,0,1
swindling,0,1
sympathetic,1,0
sympathy,1,0
talent,1,0
talented,1,0
talentless,0,1
talents,1,0
tantrum,0,1
tantrums,0,1
tard,0,1
tears,0,1
teas,1,0
tease,0,1
teased,0,1
teasel,0,1
teaseled,0,1
teaseler,0,1
teaselers,0,1
teaseling,0,1
teaselled,0,1
teaselling,0,1
teasels,0,1
teaser,0,1
teasers,0,1
teases,0,1
teashops,1,0
teasing,0,1
teasingly,0,1
teaspoon,1,0
teaspoonful,1,0
teaspoonfuls,1,0
teaspoons,1,0
teaspoonsful,1,0
temper,0,1
tempers,0,1
tendered,1,0
tenderer,1,0
tenderers,1,0
tenderest,1,0
tenderfeet,0,1
tenderfoot,0,1
tenderfoots,0,1
tenderhearted,1,0
tenderheartedly,1,0
tenderheartedness,1,0
tenderheartednesses,1,0
tendering,1,0
tenderization,1,0
tenderize,1,0
tenderized,1,0
tenderizer,1,0
tenderizes,1,0
tenderizing,1,0
tenderloin,0,1
tenderloins,1,0
tenderly,1,0
tenderness,1,0
tendernesses,1,0
tenderometer,1,0
tenderometers,1,0
tenders,1,0
tensed,0,1
tensely,0,1
tenseness,0,1
tenser,0,1
tenses,0,1
tensest,0,1
tensing,0,1
tension,0,1
tensional,0,1
tensioned,0,1
tensioner,0,1
tensioners,0,1
tensioning,0,1
tensionless,1,0
tensions,0,1
terrible,0,1
terribleness,0,1
terriblenesses,0,1
terribly,0,1
terrific,1,0
terrifically,1,0
terrified,0,1
terrifies,0,1
terrify,0,1
terrifying,0,1
terror,0,1
terrorise,0,1
terrorised,0,1
terrorises,0,1
terrorising,0,1
terrorism,0,1
terrorisms,0,1
terrorist,0,1
terroristic,0,1
terrorists,0,1
terrorization,0,1
terrorize,0,1
terrorized,0,1
terrorizes,0,1
terrorizing,0,1
terrorless,1,0
terrors,0,1
thank,1,0
thanked,1,0
thankful,1,0
thankfuller,1,0
thankfullest,1,0
thankfully,1,0
thankfulness,1,0
thanks,1,0
thief,0,1
thieve,0,1
thieved,0,1
thieveries,0,1
thievery,0,1
thieves,0,1
thorny,0,1
thoughtful,1,0
thoughtfully,1,0
thoughtfulness,1,0
thoughtless,0,1
threatener,0,1
threateners,0,1
threateningly,0,1
threating,0,1
thrill,1,0
thrilled,1,0
thriller,1,0
thrillers,1,0
thrilling,1,0
thrillingly,1,0
thrills,1,0
thwarted,0,1
thwarting,0,1
thwarts,0,1
ticked,0,1
timid,0,1
timider,0,1
timidest,0,1
timidities,0,1
timidity,0,1
timidly,0,1
timidness,0,1
timorous,0,1
tired,0,1
tits,0,1
tolerance,1,0
tolerances,1,0
tolerant,1,0
tolerantly,1,0
toothless,0,1
top,1,0
tops,1,0
torn,0,1
torture,0,1
tortured,0,1
torturer,0,1
torturers,0,1
tortures,0,1
torturing,0,1
torturous,0,1
torturously,0,1
totalitarian,0,1
totalitarianism,0,1
tough,0,1
toughed,1,0
toughen,1,0
toughened,1,0
toughening,1,0
toughens,0,1
tougher,1,0
toughest,0,1
toughie,0,1
toughies,0,1
toughing,0,1
toughish,0,1
toughly,0,1
toughness,0,1
toughnesses,1,0
toughs,0,1
toughy,0,1
tout,0,1
touted,0,1
touting,0,1
touts,0,1
tragedian,0,1
tragedians,0,1
tragedienne,0,1
tragediennes,0,1
tragical,0,1
tragicomedy,1,0
tragicomic,0,1
tragics,0,1
tranquil,1,0
tranquiler,1,0
tranquilest,1,0
tranquilities,1,0
tranquility,1,0
tranquilize,1,0
tranquilized,0,1
tranquilizer,0,1
tranquilizers,0,1
tranquilizes,0,1
tranquilizing,0,1
tranquillest,1,0
tranquillities,1,0
tranquillity,1,0
tranquillized,0,1
tranquillizer,0,1
tranquillizers,0,1
tranquillizes,1,0
tranquillizing,1,0
tranquilly,1,0
tranquilness,1,0
trap,0,1
trapped,0,1
trauma,0,1
traumas,0,1
traumata,0,1
traumatically,0,1
traumatise,0,1
traumatised,0,1
traumatises,0,1
traumatising,0,1
traumatism,0,1
traumatization,0,1
traumatizations,0,1
traumatize,0,1
traumatized,0,1
traumatizes,0,1
traumatizing,0,1
travesty,0,1
treason,0,1
treasonous,0,1
treasurable,1,0
treasure,1,0
treasured,1,0
treasurer,1,0
treasurers,1,0
treasurership,1,0
treasurerships,1,0
treasures,1,0
treasuries,1,0
treasuring,1,0
treasury,1,0
treat,1,0
tremble,0,1
trembled,0,1
trembler,0,1
tremblers,0,1
trembles,0,1
trembling,0,1
trembly,0,1
tremulous,0,1
trick,0,1
tricked,0,1
tricker,0,1
trickeries,0,1
trickers,0,1
trickery,0,1
trickie,0,1
trickier,0,1
trickiest,0,1
trickily,0,1
trickiness,0,1
trickinesses,0,1
tricking,1,0
trickish,0,1
trickishly,0,1
trickishness,0,1
trickled,1,0
trickledown,0,1
trickles,1,0
trickling,0,1
trickly,0,1
tricks,0,1
tricksier,0,1
tricksiness,0,1
trickster,0,1
tricksters,0,1
tricksy,0,1
tricky,0,1
trite,0,1
triumph,1,0
triumphal,1,0
triumphalisms,1,0
triumphalist,1,0
triumphalists,1,0
triumphant,1,0
triumphantly,1,0
triumphed,1,0
triumphing,1,0
triumphs,1,0
trivial,0,1
trivialise,0,1
trivialised,0,1
trivialises,0,1
trivialising,0,1
trivialities,0,1
triviality,0,1
trivialization,0,1
trivializations,0,1
trivialize,0,1
trivialized,0,1
trivializes,0,1
trivializing,0,1
trivially,1,0
trivium,0,1
troublemaker,0,1
troublemakers,0,1
troublemaking,0,1
troubler,0,1
troublers,0,1
troubleshoot,1,0
troubleshooter,1,0
troubleshooters,1,0
troubleshooting,1,0
troubleshoots,1,0
troublesome,0,1
troublesomely,0,1
troublesomeness,0,1
troubling,0,1
troublous,0,1
troublously,0,1
trueness,1,0
truer,1,0
truest,1,0
truly,1,0
trust,1,0
trustability,1,0
trustable,1,0
trustbuster,0,1
trusted,1,0
trustee,1,0
trustees,1,0
trusteeship,1,0
trusteeships,1,0
truster,1,0
trustful,1,0
trustfully,1,0
trustfulness,1,0
trustier,1,0
trusties,1,0
trustiest,1,0
trustily,1,0
trustiness,1,0
trusting,1,0
trustingly,1,0
trustingness,1,0
trustless,0,1
trustor,1,0
trustors,1,0
trusts,1,0
trustworthily,1,0
trustworthiness,1,0
trustworthy,1,0
trusty,1,0
truth,1,0
truthful,1,0
truthfully,1,0
truthfulness,1,0
truths,1,0
tumor,0,1
twat,0,1
ugh,0,1
uglier,0,1
uglies,0,1
ugliest,0,1
uglification,0,1
uglified,0,1
uglifies,0,1
uglify,0,1
uglifying,0,1
uglily,0,1
ugliness,0,1
uglinesses,0,1
ugly,0,1
unappreciated,0,1
unbelievable,1,0
unbelieving,0,1
unbiased,0,1
uncertain,0,1
uncertainly,0,1
uncertainness,0,1
uncertainties,0,1
uncertainty,0,1
unclear,0,1
uncomfortable,0,1
uncomfortably,0,1
uncompelling,0,1
unconcerned,0,1
unconfirmed,0,1
uncontrollability,0,1
unconvinced,0,1
uncredited,0,1
undecided,0,1
undeserving,0,1
unease,0,1
uneasier,0,1
uneasiest,0,1
uneasily,0,1
uneasiness,0,1
uneasinesses,0,1
uneasy,0,1
unequal,0,1
unequaled,1,0
unfocused,0,1
unfortunates,0,1
ungrateful,0,1
ungratefully,0,1
ungratefulness,0,1
unhappier,0,1
unhappiest,0,1
unhappily,0,1
unhappiness,0,1
unhappinesses,0,1
unhappy,0,1
unhealthy,0,1
unified,1,0
unimportant,0,1
unimpressed,0,1
unimpressive,0,1
unintelligent,0,1
uninvolved,0,1
uninvolving,0,1
united,1,0
unkind,0,1
unlovable,0,1
unloved,0,1
unlovelier,0,1
unloveliest,0,1
unloveliness,0,1
unlovely,0,1
unloving,0,1
unmotivated,0,1
unpleasant,0,1
unprofessional,0,1
unprotected,0,1
unresearched,0,1
unsecured,0,1
unsettled,0,1
unsophisticated,0,1
unstoppable,0,1
unsupported,0,1
unsurely,0,1
untarnished,1,0
unworthy,0,1
upsets,0,1
upsetter,0,1
upsetters,0,1
upsetting,0,1
uptight,0,1
uptightness,0,1
useful,1,0
usefully,1,0
usefulness,1,0
useless,0,1
uselessly,0,1
uselessness,0,1
v.v,0,1
vague,0,1
vain,0,1
validate,1,0
validated,1,0
validates,1,0
validating,1,0
valuableness,1,0
valuables,1,0
valuably,1,0
value,1,0
valued,1,0
values,1,0
valuing,1,0
vanity,0,1
vested,1,0
vexation,0,1
vexing,0,1
vicious,0,1
viciously,0,1
viciousness,0,1
viciousnesses,0,1
victim,0,1
victimhood,0,1
victimhoods,0,1
victimise,0,1
victimised,0,1
victimises,0,1
victimising,0,1
victimization,0,1
victimizations,0,1
victimize,0,1
victimized,0,1
victimizer,0,1
victimizers,0,1
victimizes,0,1
victimizing,0,1
victimless,1,0
victimologies,0,1
victimologist,0,1
victimologists,0,1
victimology,1,0
vigilant,1,0
vigor,1,0
vigorish,0,1
vigorishes,1,0
vigoroso,1,0
vigorously,1,0
vigorousness,1,0
vigors,1,0
vigour,1,0
vigours,1,0
vile,0,1
villain,0,1
villainess,0,1
villainesses,0,1
villainies,0,1
villainous,0,1
villainously,0,1
villainousness,0,1
villains,0,1
villainy,0,1
vindicate,1,0
vindicated,1,0
vindicates,1,0
vindicating,0,1
violater,0,1
violaters,0,1
virtue,1,0
virtueless,0,1
virtues,1,0
virtuosa,1,0
virtuosas,1,0
virtuose,1,0
virtuosi,1,0
virtuosic,1,0
virtuosity,1,0
virtuoso,1,0
virtuosos,1,0
virtuous,1,0
virtuously,1,0
virtuousness,1,0
virulent,0,1
vision,1,0
visionary,1,0
visioning,1,0
visions,1,0
vital,1,0
vitalise,1,0
vitalised,1,0
vitalises,1,0
vitalising,1,0
vitalism,1,0
vitalist,1,0
vitalists,1,0
vitalities,1,0
vitality,1,0
vitalization,1,0
vitalizations,1,0
vitalize,1,0
vitalized,1,0
vitalizes,1,0
vitalizing,1,0
vitally,1,0
vitals,1,0
vitamin,1,0
vitriolic,0,1
vivacious,1,0
vociferous,0,1
vulnerableness,0,1
vulture,0,1
vultures,0,1
w00t,1,0
walkout,0,1
walkouts,0,1
wanker,0,1
want,1,0
war,0,1
warfare,0,1
warfares,0,1
warm,1,0
warmblooded,1,0
warmed,1,0
warmer,1,0
warmers,1,0
warmest,1,0
warmhearted,1,0
warmheartedness,1,0
warming,1,0
warmish,1,0
warmly,1,0
warmness,1,0
warmonger,0,1
warmongering,0,1
warmongers,0,1
warmouth,1,0
warmouths,0,1
warms,1,0
warmth,1,0
warmup,1,0
warmups,1,0
warred,0,1
warring,0,1
wars,0,1
warsaw,0,1
warsaws,0,1
warship,0,1
warships,0,1
warstle,1,0
waste,0,1
wavering,0,1
weakener,0,1
weakeners,0,1
weakfish,0,1
weakfishes,0,1
weakhearted,0,1
weakish,0,1
weaklier,0,1
weakliest,0,1
weakling,0,1
weaklings,0,1
weakside,0,1
wealth,1,0
wealthier,1,0
wealthiest,1,0
wealthily,1,0
wealthiness,1,0
wealthy,1,0
weapon,0,1
weaponed,0,1
weaponless,1,0
weaponry,0,1
weapons,0,1
weary,0,1
weep,0,1
weeper,0,1
weepers,0,1
weepie,0,1
weepier,0,1
weepies,0,1
weepiest,0,1
weeping,0,1
weepings,0,1
weeps,0,1
weepy,0,1
weird,0,1
weirder,0,1
weirdest,0,1
weirdie,0,1
weirdies,0,1
weirdly,0,1
weirdness,0,1
weirdnesses,0,1
weirdo,0,1
weirdoes,0,1
weirdos,0,1
weirds,0,1
weirdy,0,1
welcome,1,0
welcomed,1,0
welcomely,1,0
welcomeness,1,0
welcomer,1,0
welcomers,1,0
welcomes,1,0
welcoming,1,0
well,1,0
welladay,1,0
wellaway,0,1
wellborn,1,0
welldoer,1,0
welldoers,1,0
welled,1,0
wellhead,1,0
wellheads,1,0
wellhole,0,1
wellies,1,0
welling,1,0
wellness,1,0
wells,1,0
wellsite,1,0
wellspring,1,0
wellsprings,1,0
welly,1,0
wept,0,1
whimsical,1,0
whine,0,1
whined,0,1
whiner,0,1
whiners,0,1
whines,0,1
whiney,0,1
whining,0,1
whitewash,1,0
whore,0,1
whored,0,1
whoredom,0,1
whoredoms,0,1
whorehouse,0,1
whorehouses,0,1
whoremaster,0,1
whoremasters,0,1
whoremonger,0,1
whoremongers,0,1
whores,0,1
whoreson,0,1
whoresons,0,1
wicked,0,1
wickeder,0,1
wickedest,0,1
wickedly,0,1
wickedness,0,1
wickednesses,0,1
widowed,0,1
willingness,1,0
wimp,0,1
wimpier,0,1
wimpiest,0,1
wimpiness,0,1
wimpish,0,1
wimpishness,0,1
wimple,0,1
wimples,0,1
wimps,0,1
wimpy,0,1
winnable,1,0
winned,1,0
winningly,1,0
winnings,1,0
winnow,0,1
winnower,0,1
winnowers,0,1
winnowing,0,1
winnows,0,1
wins,1,0
wisdom,1,0
wise,1,0
wiseacre,0,1
wiseacres,0,1
wiseass,0,1
wiseasses,0,1
wisecrack,0,1
wisecracked,0,1
wisecracker,0,1
wisecrackers,1,0
wisecracking,0,1
wisecracks,0,1
wised,1,0
wiseguys,1,0
wiselier,1,0
wiseliest,1,0
wisely,1,0
wiseness,1,0
wisenheimer,0,1
wisenheimers,0,1
wisents,1,0
wiser,1,0
wises,1,0
wisest,1,0
wisewomen,1,0
wish,1,0
wishes,1,0
wishing,1,0
witch,0,1
withdrawal,1,0
woe,0,1
woebegone,0,1
woebegoneness,0,1
woeful,0,1
woefully,0,1
woefulness,0,1
woes,0,1
woesome,0,1
won,1,0
wonderful,1,0
wonderfully,1,0
wonderfulness,1,0
woo,1,0
woohoo,1,0
woot,1,0
worn,0,1
worried,0,1
worriedly,0,1
worrier,0,1
worriers,0,1
worriment,0,1
worriments,0,1
worrisome,0,1
worrisomely,0,1
worrisomeness,0,1
worrit,0,1
worrits,0,1
worrywart,0,1
worrywarts,0,1
worser,0,1
worship,1,0
worshiped,1,0
worshiper,1,0
worshipers,1,0
worshipful,1,0
worshipfully,1,0
worshipfulness,1,0
worshiping,1,0
worshipless,0,1
worshipped,1,0
worshipper,1,0
worshippers,1,0
worshipping,1,0
worships,1,0
worth,1,0
worthwhile,1,0
wow,1,0
wowed,1,0
wowing,1,0
wows,1,0
wowser,0,1
wowsers,1,0
wrathful,0,1
wreck,0,1
wronged,0,1
yay,1,0
yeah,1,0
yearning,1,0
yeees,1,0
yep,1,0
yes,1,0
youthful,1,0
yucky,0,1
yummy,1,0
zealot,0,1
zealots,0,1
zealous,1,0
{:,1,0
|-0,0,1
|-:,0,1
|-:>,0,1
|-o,0,1
|:,0,1
|;-),1,0
|=,0,1
|^:,0,1
|o:,0,1
||-:,0,1
}:,0,1
}:(,0,1
}:),1,0
}:-(,0,1
}:-),1,0
thumbs,0,1
will,1,0
so,0,1
know,1,0
should,0,1
long,0,1
would,1,0
bull,1,0
rather,0,1
moon,0,1
advice,1,0
stake,0,1
big,1,0
little,0,1
need,1,0
much,1,0
sinking,0,1
rank,0,1
patient,1,0
back,1,0
fell,0,1
could,0,1
right,1,0
mean,0,1
oh,1,0
light,1,0
key,0,1
slightly,0,1
cross,0,1
white,1,0
too,0,1
think,0,1
fat,0,1
high,0,1
must,1,0
accurate,1,0
such,0,1
very,0,1
correct,1,0
regardless,1,0
just,1,0
finally,1,0
learning,1,0
moving,1,0
down,0,1
floor,0,1
feel,0,1
drive,1,0
enrich,1,0
show,0,1
opinion,0,1
maybe,1,0
thinking,1,0
needs,1,0
headache,0,1
though,1,0
concerning,0,1
holy,1,0
maximize,1,0
seem,0,1
full,0,1
still,1,0
victory,1,0
look,1,0
less,0,1
comment,1,0
glowing,1,0
star,1,0
real,1,0
move,0,1
monumental,1,0
try,0,1
trump,1,0
relevant,1,0
consensus,1,0
affect,0,1
increasing,0,1
bullish,1,0
rid,0,1
close,0,1
whatever,0,1
blow,0,1
heinous,0,1
above,1,0
even,1,0
cheap,0,1
wild,0,1
open,1,0
beware,0,1
especially,1,0
direct,0,1
trying,0,1
consider,1,0
overwhelming,0,1
pro,1,0
chill,0,1
live,1,0
baby,1,0
genius,1,0
suggest,1,0
most,0,1
fast,0,1
mighty,1,0
might,1,0
unbroken,1,0
indeed,0,1
position,0,1
actually,1,0
perhaps,1,0
obscure,0,1
reason,1,0
fall,0,1
knowledge,1,0
deep,0,1
bar,0,1
sound,1,0
cloud,0,1
transparent,0,1
correctly,1,0
minor,0,1
reliable,1,0
least,0,1
influence,0,1
quick,1,0
really,0,1
large,1,0
absolutely,1,0
sense,1,0
stole,0,1
else,0,1
dope,0,1
exactly,1,0
consume,0,1
deal,1,0
retire,0,1
imagine,0,1
actual,1,0
rational,1,0
looking,0,1
bug,0,1
unlikely,0,1
massive,0,1
feelings,1,0
anyways,0,1
hot,1,0
fantasy,1,0
thought,0,1
swing,0,1
revolution,1,0
touch,0,1
major,1,0
resistance,0,1
therefore,1,0
rare,0,1
split,0,1
learn,0,1
fully,0,1
bleed,0,1
claim,1,0
essential,1,0
simply,0,1
limit,0,1
maturity,1,0
busy,0,1
cursed,0,1
believe,1,0
hedge,0,1
patience,1,0
power,0,1
entire,0,1
fiat,0,1
point,0,1
myriad,1,0
utter,0,1
mm,1,0
vengeance,0,1
statements,0,1
feels,0,1
comprehend,1,0
disbelief,0,1
throw,0,1
understand,1,0
annihilate,0,1
understanding,1,0
dark,0,1
affirmative,1,0
pricey,0,1
fact,1,0
knew,0,1
idea,1,0
willing,1,0
gamble,0,1
assumption,1,0
gifted,1,0
likely,0,1
fabricate,0,1
air,1,0
complete,0,1
enough,0,1
normal,1,0
giant,0,1
specific,1,0
blast,0,1
kid,1,0
idiots,0,1
simple,1,0
apparently,1,0
prove,0,1
static,0,1
burn,0,1
possible,0,1
scarce,0,1
traditional,1,0
game,0,1
prefer,1,0
baffling,0,1
mere,0,1
mind,0,1
drunken,0,1
further,0,1
epic,1,0
duty,0,1
particularly,0,1
onward,1,0
upward,1,0
obvious,0,1
basically,0,1
debate,0,1
attitude,1,0
wonder,1,0
besides,1,0
upside,1,0
familiar,0,1
precisely,1,0
mostly,1,0
profound,1,0
legacies,1,0
intention,1,0
educational,1,0
productive,1,0
basic,1,0
hardly,0,1
decide,0,1
driven,1,0
thus,1,0
scarcity,0,1
deflationary,1,0
inflationary,0,1
practically,0,1
rough,0,1
decent,1,0
spare,1,0
realistic,1,0
heck,0,1
endless,0,1
supposed,0,1
proper,1,0
emotions,0,1
consideration,0,1
extremely,0,1
expensive,0,1
presume,0,1
opinions,1,0
signify,1,0
impeccable,1,0
curiously,1,0
central,0,1
afraid,0,1
appear,0,1
master,1,0
needless,0,1
naturally,1,0
irrelevant,0,1
voluntary,1,0
classic,1,0
golden,1,0
awareness,1,0
pine,0,1
obviously,0,1
survive,1,0
mum,1,0
precise,1,0
hole,0,1
although,0,1
dash,0,1
specifically,0,1
absolute,1,0
genuine,1,0
properly,1,0
indication,1,0
unbelievably,0,1
reaction,1,0
hysterically,0,1
inexpensive,1,0
dramatic,1,0
potential,1,0
mantra,1,0
crowded,0,1
consistent,1,0
plenty,1,0
explode,0,1
taste,0,1
moderate,1,0
magic,1,0
decreasing,0,1
magical,1,0
barely,0,1
dare,1,0
settle,1,0
filthy,0,1
extreme,0,1
guidance,1,0
gold,1,0
black,0,1
exact,1,0
flash,0,1
wildly,0,1
practical,1,0
pure,1,0
serenity,1,0
convenient,1,0
difference,0,1
deserve,1,0
heavily,0,1
subscribe,1,0
knowing,1,0
accurately,1,0
fist,0,1
compel,0,1
learned,1,0
upfront,1,0
disabled,0,1
recognizable,0,1
quite,0,1
suggestions,1,0
however,0,1
aware,1,0
elaborate,1,0
hmm,1,0
unique,1,0
stand,1,0
stinging,0,1
suffice,1,0
sustainable,1,0
exceed,1,0
crumble,0,1
press,1,0
universal,1,0
begging,0,1
ranting,0,1
completely,0,1
necessary,1,0
predicament,0,1
expert,1,0
educated,1,0
approve,1,0
view,1,0
valid,1,0
dance,1,0
equality,1,0
monster,0,1
integral,1,0
shark,0,1
refresh,1,0
possibly,0,1
speculation,0,1
rally,1,0
naughty,0,1
upgrade,1,0
afford,1,0
pledge,1,0
decrease,0,1
unlimited,1,0
annihilation,0,1
eternity,1,0
legitimate,1,0
considerably,1,0
dashing,1,0
flair,1,0
content,1,0
qualify,1,0
stale,0,1
payback,0,1
flame,1,0
lastly,1,0
seasoned,1,0
understood,1,0
legacy,0,1
brains,1,0
vastly,1,0
moreover,1,0
intend,0,1
halfway,0,1
redundant,0,1
blatant,0,1
beast,0,1
phenomenal,1,0
reasonable,1,0
scheme,0,1
grind,0,1
knife,0,1
tender,1,0
nature,0,1
indefinitely,0,1
punch,0,1
crusade,1,0
transport,0,1
knowledgeable,1,0
independence,0,1
immediately,1,0
personality,1,0
experienced,1,0
principle,1,0
openly,1,0
divide,0,1
tiny,0,1
acknowledge,1,0
mindful,1,0
anyway,0,1
laudable,1,0
inflated,0,1
stands,0,1
unaudited,0,1
straightforward,1,0
toast,1,0
merely,0,1
belief,1,0
trim,1,0
peripheral,0,1
frequent,1,0
independent,1,0
resistant,0,1
sufficiently,1,0
hungry,0,1
recover,1,0
legendary,1,0
signals,0,1
incense,0,1
gigantic,0,1
absorbed,0,1
facts,1,0
sensitive,1,0
bearish,0,1
facetious,0,1
dragon,0,1
reinforce,0,1
relevance,1,0
capitalize,1,0
degenerate,0,1
entirely,1,0
logical,1,0
spooky,0,1
suppose,1,0
uplifting,1,0
sounding,0,1
thirst,0,1
likelihood,0,1
atrocious,0,1
recognition,1,0
weed,0,1
manifest,1,0
tall,0,1
fairly,1,0
absurd,0,1
sickness,0,1
mysterious,0,1
virus,0,1
vice,0,1
predictable,0,1
historic,1,0
necessarily,1,0
salute,1,0
wholesome,1,0
plain,1,0
spot,0,1
diversified,1,0
shady,0,1
swipe,0,1
gem,1,0
divided,0,1
shine,1,0
responsibility,1,0
indirect,0,1
invisible,0,1
sufficient,1,0
subtract,0,1
vex,0,1
kick,0,1
cold,0,1
utterly,0,1
sensible,1,0
witty,1,0
advocate,1,0
smash,0,1
player,1,0
drama,0,1
junk,0,1
insight,1,0
beliefs,1,0
effortlessly,1,0
toll,0,1
activist,1,0
widespread,0,1
oddly,0,1
taxing,0,1
indicative,1,0
destiny,1,0
glitch,0,1
sworn,1,0
ultimate,1,0
quiet,0,1
rights,1,0
sustained,1,0
lesser,0,1
simplify,1,0
desert,0,1
particular,0,1
garbage,0,1
sly,0,1
reveal,0,1
overthrow,1,0
dominant,0,1
belated,0,1
sap,0,1
myth,0,1
compensate,1,0
hm,1,0
dig,1,0
speculate,0,1
preferably,1,0
expire,0,1
blunt,0,1
intriguing,1,0
steady,1,0
mysteriously,0,1
puppet,0,1
rumor,0,1
simplicity,1,0
complex,0,1
urgently,0,1
wink,1,0
deserved,1,0
humility,1,0
slight,0,1
leverage,1,0
established,1,0
unnoticed,0,1
inherent,1,0
geezer,0,1
extremist,0,1
dying,0,1
bent,0,1
likewise,0,1
fortress,1,0
humanity,1,0
consciousness,1,0
esoteric,0,1
affordable,1,0
shiny,1,0
felt,0,1
fortune,1,0
fortunately,1,0
furthermore,1,0
reminiscent,1,0
possibility,0,1
ultimately,1,0
cohesion,1,0
stagger,0,1
react,0,1
intrusive,0,1
effectiveness,1,0
oversimplified,0,1
misconceptions,0,1
elite,1,0
compatible,1,0
preaching,1,0
spoil,0,1
hostage,0,1
slaughter,0,1
supposing,0,1
ingeniously,1,0
obligation,0,1
insanely,0,1
polite,1,0
misconception,0,1
simplified,1,0
jar,0,1
attest,1,0
fierce,0,1
eminent,1,0
blood,0,1
perspective,0,1
imagination,1,0
hassle,0,1
storm,0,1
preference,1,0
nuances,1,0
intensive,0,1
sleepy,1,0
gasp,0,1
substantially,1,0
reinforcement,1,0
negligible,0,1
stainless,1,0
wedge,0,1
presumably,1,0
hefty,0,1
memorable,1,0
ultra,1,0
rumors,0,1
deeply,1,0
promoter,1,0
